PopNum,NewSiteCode,Latitude,Longitude,range,ecoregion,region,countryORstate,Ann.Mean.Tmp,Mean.Diurn.Rng,Isotherm,Tmp.Seas,Max.Tmp.Wrm.M,Min.Tmp.Cld.M,Tmp.Ann.Rng,Mean.Tmp.Wet.Q,Mean.Tmp.Dry.Q,Mean.Tmp.Wrm.Q,Mean.Tmp.Cld.Q,Ann.Prc,Prc.Wet.M,Prc.Dry.M,Prc.Seas,Prc.Wet.Q,Prc.Dry.Q,Prc.Wrm.Q,Prc.Cld.Q,cmi_max,cmi_mean,cmi_min,cmi_range,gdd0,gdd5,gdd10,gddlgd10,gdgfgd10,gsl,gsp,gst,hurs_max,hurs_mean,hurs_min,hurs_range,kg0,kg1,kg2,kg3,kg4,kg5,ngd0,ngd5,ngd10,npp,pet_penman_max,pet_penman_mean,pet_penman_min,pet_penman_range,rsds_max,rsds_mean,rsds_min,rsds_range,scd,sfcWind_max,sfcWind_mean,sfcWind_min,sfcWind_range,vpd_max,vpd_mean,vpd_min,vpd_range,elev,height,growth,tillersN,leavesN,DTF,panicleHeight,paniclesN,biomass,TotalSeedMass,seedNumber,IndividualSeedMass,id,V1,V2,V3,V4,cluster,envPC1,envPC2,envPC3,envPC4,reg,traitPC1,traitPC2,traitPC3,rs_1_59845995,rs_1_71007448,rs_1_83769052,rs_1_236616590,rs_1_276120572,rs_4_371956276,rs_2_280397781,rs_2_280447160,rs_3_343768622,rs_6_10196144,rs_1_271082849,rs_4_35804244,rs_7_6006832
125,Adler16,41.78,-110.2,invaded,NORTHAMERICAN_DESERTS,Wrockies,Wyoming,2796,124,3.119999886,9812,3015,2619,396,2841,2671,2925,2671,2233,306,103,310,750,340,611,340,-123,-741,-1613,1490,29618,18638,10158,277,132,85,1637,2829,6037,5179,4277,1760,7,7,7,15,14,17,244,194,146,3995,17822,9218,2434,15388,28505,18663,7709,20796,143,4111,3766,3171,940,14574,6127,1508,13066,2015,12.56000497,7.373875626,6.862747762,58.97310898,NA,NA,NA,745.4474377,416.3101478,139.0138783,3.044999952,23,1.00E-09,0.07047894,1.00E-09,0.929521058,green,1.868414244,-5.333102385,-0.712979186,0.079551793,Wrockies,NA,NA,NA,2,2,2,2,2,2,2,2,0,2,2,2,2
126,Adler17,41.44,-110.11,invaded,NORTHAMERICAN_DESERTS,Wrockies,Wyoming,2791,135,3.309999943,9863,3013,2606,407,2837,2665,2921,2665,2252,295,109,269,734,376,584,376,-106,-710,-1555,1449,28537,17805,9551,275,134,80,1543,2827,5908,5087,4150,1758,7,7,7,15,14,17,240,189,142,4027,17195,8934,2408,14787,27776,18261,7832,19944,146,4463,4017,3346,1117,14486,6055,1506,12980,2036,19.59890034,13.12681229,8.682944944,81.4915088,208.5251584,25.22581996,4.774086673,1293.78581,230.1023074,93.07406657,2.510000033,24,1.00E-09,0.066723299,1.00E-09,0.933276699,green,1.693051,-5.666737961,-0.775350411,0.316788824,Wrockies,2.914232905,2.719620823,-0.379723553,2,2,2,2,2,2,2,2,0,2,2,2,2
127,Adler18,40.86,-114.22,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2848,119,2.980000019,9675,3060,2660,400,2842,2724,2976,2724,1697,219,99,225,551,358,373,358,-153,-869,-1785,1632,43656,29942,18694,296,102,57,1339,2829,6037,4916,4003,2034,5,5,5,16,15,10,302,251,195,3088,18921,10071,2693,16227,29013,18940,7911,21102,75,3511,2933,2556,955,21011,8967,2221,18790,1443,16.93274892,8.788529971,5.273985297,33.86118219,161.454428,45.58234701,2.20114378,647.4545418,287.3070586,89.55089278,3.229999972,25,1.00E-09,0.558093557,1.00E-09,0.441906441,admixed,5.102538036,-2.260310384,-1.522804601,-1.439612094,Wrockies,-1.424946966,-0.043396164,-0.365403199,2,2,2,2,2,2,0,0,0,2,2,2,2
128,Barnett1,43.48,-110.74,invaded,WESTERN_CORDILLERA,Wrockies,Wyoming,2773,116,3.329999924,8072,2972,2624,348,2680,2878,2881,2674,8149,929,471,212,2596,1512,1646,2421,736,-119,-1182,1918,21280,11508,4837,264,157,150,2813,2852,6588,5696,4837,1751,19,19,19,17,17,17,230,161,108,9166,16458,7769,1469,14989,27054,16383,5108,21946,211,3011,2787,2503,508,9872,4372,1268,8604,2023,14.73888506,7.983418735,8.483617689,53.23707344,166.2793213,42.95970712,2.550554313,686.0253238,248.5942279,113.9163017,2.260000007,26,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,-3.222919566,-4.258504206,2.288234746,1.472098084,Wrockies,0.495641016,-0.494371966,0.976452818,2,2,2,2,2,2,2,2,0,2,2,2,2
129,Baughman2,43.05,-118.87,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2831,116,3.230000019,8499,3040,2681,359,2863,2942,2944,2727,2738,393,80,396,942,281,429,758,62,-657,-1637,1699,37186,23903,13737,290,117,129,1929,2820,6087,5193,4215,1872,7,7,7,12,14,10,302,236,174,4822,17245,8748,2268,14977,28665,17335,5986,22679,92,3270,2917,2517,753,16776,7321,2225,14551,1307,14.09577203,6.708455433,7.608161412,74.60196859,210.5914253,33.18111888,4.317710742,803.4324616,178.8557425,94.0082502,1.815000001,27,0.10906554,0.249465713,0.12973954,0.511729207,admixed,2.866429738,-2.244169094,0.440096109,-2.078466399,Wrockies,2.238706092,-0.754746339,1.281052227,2,2,2,2,2,2,2,2,0,2,2,2,2
130,Baughman3,42.81,-118.96,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2822,117,3.220000029,8569,3032,2669,363,2809,2934,2936,2717,3435,485,100,399,1215,356,496,939,110,-632,-1652,1762,34598,21923,12321,287,123,140,2159,2834,6337,5236,4078,2259,12,13,23,12,13,10,284,223,165,5921,17496,9057,2548,14948,29131,18239,7075,22056,112,3359,3014,2582,777,16412,6994,1932,14480,1469,18.62241356,11.42374103,7.384645061,45.99012535,NA,NA,NA,403.6591262,34.94199159,17.24564719,2.724999952,29,7.60E-09,0.740800031,1.00E-09,0.25919996,admixed,2.491167007,-2.726873671,0.860164739,-1.241310849,Wrockies,NA,NA,NA,2,2,2,2,0,2,2,2,0,2,2,0,2
131,Baughman5,42.72,-120.08,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2812,116,3.269999981,8357,3015,2659,356,2799,2921,2923,2710,3130,392,118,324,1036,415,501,835,42,-673,-1777,1819,31608,19486,10426,283,129,130,1910,2833,5868,5076,4060,1808,19,13,23,12,13,10,274,210,155,5446,19010,9211,2606,16403,28866,17547,6380,22486,127,4491,4038,3415,1076,15108,6607,2047,13061,1629,15.67053711,9.121813041,9.893129347,73.39859241,180.1661567,27.06734619,3.712394576,714.2494351,275.6580284,104.9793542,2.619999912,30,0.023612485,0.351016243,0.039252182,0.58611909,admixed,2.345881202,-3.500851807,1.058508569,-0.844590688,Wrockies,2.061583365,-0.298804789,-0.010827047,2,2,2,2,2,2,2,2,0,2,2,2,2
132,Blumenthal1,41.18,-104.9,invaded,GREAT_PLAINS,Erockies,Wyoming,2809,121,3.569999933,8046,3007,2667,340,2891,2712,2918,2712,3997,618,81,583,1786,300,1641,300,-282,-677,-1270,989,30121,18339,9593,278,130,126,3460,2834,5202,5079,4908,294,7,7,7,15,14,10,269,202,149,6771,18031,9985,3897,14134,26052,17885,8331,17721,118,6258,5076,3852,2407,12184,5985,2519,9665,1905,16.03600394,8.693308131,9.467136515,56.19055043,190.6299877,25.93230912,4.217104395,840.3944253,349.8376042,154.6549637,2.255,31,1.00E-09,1.00E-09,0.999999997,1.00E-09,green,1.052954934,-2.512197488,-0.082494344,1.423952351,Erockies,1.778422094,0.064483421,0.525106414,2,2,2,2,2,2,2,2,0,2,2,2,2
133,Blumenthal4,40.7,-106.24,invaded,WESTERN_CORDILLERA,Wrockies,Colorado,2756,132,3.599999905,8307,2961,2595,366,2839,2655,2867,2655,5165,565,291,212,1611,922,1517,922,73,-411,-1000,1074,18298,9593,3370,257,159,150,2519,2842,6226,5605,5085,1141,20,20,20,17,18,6,202,149,99,7931,15277,8275,2457,12820,27884,18673,8293,19591,207,4159,3834,3231,928,8450,3921,1218,7232,2485,14.58578921,6.819769751,5.767038022,26.60702594,167.7674727,37.35277053,3.926773409,573.0011559,313.8365666,146.8877512,2.165000033,32,1.00E-09,1.00E-09,0.199604464,0.800395534,green,-2.74065399,-6.138508547,0.563500618,2.052276537,Wrockies,-0.805024937,-1.092697245,0.991694232,2,2,2,2,2,2,2,2,2,2,2,2,2
135,Blumenthal7,41.54,-106.39,invaded,WESTERN_CORDILLERA,Wrockies,Wyoming,2765,111,3.140000105,8534,2969,2617,352,2798,2662,2881,2662,4848,658,242,254,1583,839,1271,839,121,-425,-1213,1334,20251,11284,4716,261,154,159,2267,2849,6046,5417,4710,1336,19,20,20,17,18,6,207,155,108,8003,16288,8143,1778,14510,27986,18491,7966,20020,201,3226,2733,2174,1052,10079,4437,1398,8681,2533,17.50568175,8.329249763,5.550130017,44.8564891,171.4830296,41.84187934,1.921395537,688.9982493,302.2459804,78.42377219,3.734999997,33,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,-1.970677718,-5.732331623,0.568551611,1.669138952,Wrockies,-0.899378909,-0.078829166,-1.034398607,2,2,2,2,2,2,0,0,2,0,2,2,2
136,Blumenthal8,40.64,-104.56,invaded,GREAT_PLAINS,Erockies,Colorado,2831,139,3.710000038,8778,3041,2667,374,2921,2721,2947,2721,3557,588,70,605,1617,242,1478,242,-235,-703,-1308,1073,37364,24376,14190,288,112,88,3271,2850,5191,5048,4876,315,7,7,7,15,14,10,290,232,177,6108,17969,9886,3237,14732,26046,17762,8311,17735,86,4405,3653,3072,1333,14639,7091,2607,12032,1523,18.36556701,11.32681229,6.34961161,46.4915088,207.1918251,41.89248663,2.440753339,955.9191437,273.613602,88.02198503,3.175000033,34,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,2.555516217,-1.525682225,-1.320318785,1.241859417,Erockies,0.232921811,1.504289039,-0.635583461,2,2,2,2,2,2,0,0,2,2,2,2,2
137,Blumenthal10,40.92,-102.52,invaded,GREAT_PLAINS,Erockies,Colorado,2835,130,3.450000048,9216,3048,2672,376,2931,2719,2957,2719,4342,719,81,630,2020,276,1907,276,-219,-663,-1267,1049,39229,26189,15810,290,110,110,4012,2858,5458,5296,5159,299,7,7,7,15,14,10,290,235,181,7279,18837,10111,3103,15734,25709,17353,7967,17742,88,4624,4080,3613,1011,14540,7057,2487,12053,1100,16.41082349,9.857394662,6.618538042,35.38519644,186.7639489,30.61974934,1.19302557,559.740517,107.4734141,43.15422269,2.155000063,35,1.00E-09,1.00E-09,0.294338543,0.705661455,green,2.128314147,-0.779955503,-1.871728459,1.47476118,Erockies,0.447973085,-0.148292561,0.042320281,2,2,2,2,2,2,NA,NA,2,2,2,2,2
138,Board1,38.84,-117.57,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2809,111,3.059999943,9079,3009,2646,363,2791,2926,2929,2697,2089,264,117,208,674,446,494,474,-102,-695,-1414,1313,31522,20015,11171,284,131,86,1378,2830,5523,4678,3711,1812,7,7,7,16,14,15,261,201,154,3754,15798,8640,2488,13310,29529,20113,9298,20231,132,2261,1963,1649,612,16468,7165,2067,14401,2217,17.43901509,10.5625831,6.550130017,39.52315577,184.4830296,36.17521267,2.588062203,814.464916,235.1875525,66.68232352,3.479999972,36,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,2.686326085,-4.22909868,0.262895293,-0.575741658,Wrockies,-0.050876106,0.604722875,-1.135495404,2,2,2,2,2,2,0,0,2,0,2,2,2
139,Bradford1,35.23,-111.62,invaded,WESTERN_CORDILLERA,Wrockies,Arizona,2823,119,3.700000048,7661,2998,2676,322,2914,2862,2923,2727,5702,854,113,423,2156,611,1678,1614,114,-593,-1639,1753,34124,21038,11224,288,120,188,3561,2853,5288,4770,3774,1514,13,13,23,12,13,10,304,226,169,9173,17410,10515,3871,13539,29622,21219,12441,17181,107,2194,1782,1292,902,13311,7017,2730,10581,2268,21.1119936,15.90431308,5.643100498,31.53482462,175.852025,30.11863205,2.426305584,758.1361316,151.0016464,48.68783989,3.215000007,37,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,2.277249375,-0.916299421,1.460939681,2.077432255,Wrockies,-0.434034151,2.470023695,-1.933558358,2,2,2,2,2,2,0,0,2,0,2,2,2
140,Chambers1,39.55,-119.58,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2850,120,3.299999952,8582,3052,2688,364,2743,2960,2962,2743,2076,287,58,448,822,222,247,822,-113,-937,-1937,1824,43386,28690,17431,301,107,113,1622,2790,6134,4971,3897,2237,7,7,7,15,14,10,353,257,195,3732,19939,11041,3622,16317,29659,20229,9256,20403,30,4174,3410,2681,1493,19359,8720,2479,16880,1415,20.23223368,11.42681229,4.682944944,18.82484213,128.1918251,53.29248663,2.440753339,464.0524771,435.2417779,166.9878717,2.63,38,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,5.895921771,-1.208588403,1.282454704,-2.225205473,Wrockies,-3.303115285,1.267489217,0.222585433,2,2,2,0,2,2,2,2,2,0,0,0,0
141,Chambers2,39.95,-118.76,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2865,124,3.25999999,9057,3068,2688,380,2859,2978,2984,2750,1485,197,30,354,485,173,219,435,-143,-931,-1896,1753,48757,33411,21110,302,86,60,1252,2808,5784,4541,3451,2333,5,5,5,15,10,10,365,273,217,2720,19253,10513,2853,16399,30062,19850,8533,21529,0,3481,2730,2066,1415,23810,10462,2786,21024,1303,18.34718659,11.34383206,3.734252737,6.726868389,122.9059824,49.73600333,2.374789765,650.3346954,351.0301421,217.4739215,1.500000001,39,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,7.371674766,-0.638072996,-0.24514136,-2.7020117,Wrockies,-3.06955308,1.29054502,1.58626167,2,2,2,0,2,2,2,2,2,2,0,0,0
142,Chambers4,41.31,-117.63,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2841,122,3.069999933,9546,3057,2660,397,2731,2962,2967,2719,2200,301,42,435,803,201,229,765,32,-809,-1846,1877,41506,28056,17195,295,108,104,1232,2824,6599,5022,3735,2864,7,7,7,14,14,10,295,245,188,3940,18979,9858,2510,16469,29638,19041,7653,21985,93,3059,2575,1994,1065,20887,8633,1813,19074,1343,14.57041321,7.394628684,4.258899042,14.10971853,124.5062676,59.25603062,2.552029877,498.3098328,556.2980763,287.2595915,1.959999954,40,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,5.127380508,-2.635672601,0.288974438,-1.981260959,Wrockies,-3.555327394,-0.68742012,2.233915709,2,2,2,0,2,2,2,2,2,2,0,0,0
143,Chambers5,41.54,-117.75,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2827,121,3.059999943,9504,3044,2648,396,2718,2947,2952,2706,2867,381,59,423,994,257,320,933,117,-720,-1807,1924,37444,24691,14618,290,117,121,1646,2836,6263,4902,3545,2718,7,7,7,12,14,15,279,231,174,5029,18739,9502,2406,16333,29627,18964,7828,21799,118,2483,2174,1787,696,19729,8065,1816,17913,1441,18.14476124,10.60162614,4.317580596,15.81643674,128.166798,44.78651189,5.009703136,651.0625139,235.7910735,119.1951422,1.979999952,41,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,4.263971273,-3.208419694,0.579004456,-1.04360678,Wrockies,-2.26866209,0.859495825,0.776832351,2,2,2,0,2,2,2,2,2,0,0,0,0
144,Chambers6,41.54,-117.78,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2838,122,3.069999933,9476,3055,2659,396,2730,2958,2963,2718,2649,349,54,421,917,238,296,861,93,-740,-1809,1902,40565,27256,16563,294,110,118,1584,2830,6260,4953,3711,2549,7,7,7,12,14,10,293,242,185,4678,18698,9521,2349,16349,29489,18726,7419,22070,99,2559,2228,1816,744,20497,8500,1975,18522,1346,15.2433501,7.149045544,4.226824896,19.78584599,127.2999161,39.9064387,2.330527803,396.5419976,162.1764706,69.80131073,2.250000007,42,0.999999997,1.00E-09,1.00E-09,1.00E-09,pink,4.722973714,-2.529203998,0.322541587,-1.544292275,Wrockies,-1.997610304,-1.308349679,0.587445451,2,2,2,0,2,2,2,2,2,0,0,0,0
145,Chambers7,43.94,-116.19,invaded,WESTERN_CORDILLERA,Wrockies,Idaho,2838,129,3.349999905,8841,3051,2666,385,2734,2951,2954,2727,5115,772,92,510,2082,379,483,1967,555,-428,-1590,2146,39954,26371,15582,294,109,164,2870,2853,6261,5396,4481,1780,12,12,22,12,13,10,304,245,186,8375,16913,8385,1777,15136,28451,17402,6175,22276,104,1525,1378,1155,369,16489,7399,2080,14409,952,15.84099192,10.3845173,7.299738952,58.2721344,245.7018052,13.92073936,1.017173317,NA,11.24341698,4.966884633,2.160000063,43,0.017764202,0.303427706,0.012696523,0.666111568,admixed,2.149199817,-0.99705104,0.971448494,-0.467837711,Wrockies,NA,NA,NA,0,0,0,2,0,0,2,2,2,2,0,0,2
146,Chambers8,42.24,-114.57,invaded,NORTHAMERICAN_DESERTS,Wrockies,Idaho,2826,116,3.019999981,9267,3047,2662,385,2862,2945,2949,2709,2905,411,115,360,1051,402,538,697,20,-717,-1708,1727,36513,23854,13990,288,119,119,2002,2832,6171,5194,4156,2015,7,7,7,15,14,10,279,227,170,5090,18210,9524,2767,15443,28256,18116,7188,21068,109,3902,3536,3018,884,17494,7335,1935,15559,1470,17.46014908,10.05454781,7.550926137,41.98286897,176.6434358,40.22570318,1.471053301,800.7894033,173.4916827,61.95308136,2.724999972,44,1.00E-09,0.448500057,1.00E-09,0.551499941,admixed,3.132628574,-2.651591965,-0.24420878,-1.006532646,Wrockies,0.252184722,0.707824571,-0.16566985,2,2,2,2,2,2,2,2,0,2,2,2,2
147,Chambers9,40.66,-116.73,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2844,125,3.029999971,9937,3062,2650,412,2835,2969,2975,2717,2621,373,60,417,925,263,297,808,66,-708,-1785,1851,42676,29224,18337,296,107,111,1665,2835,6181,4868,3619,2562,7,7,7,14,14,10,294,245,190,4633,18447,9202,2029,16418,28997,17856,6341,22656,96,3035,2519,2052,983,22214,9103,1999,20215,1484,20.33984043,12.28809464,5.641231023,26.13157283,157.9027207,34.02854042,2.928033023,748.5331684,65.57934856,24.33818602,2.27,45,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,5.02038116,-2.337145898,-0.597691787,-1.564319868,Wrockies,-0.554202534,1.725626361,-0.461750255,2,2,2,2,2,2,0,0,2,0,0,0,0
148,Copeland1,43.7,-117.33,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2841,111,2.930000067,9275,3053,2674,379,2837,2957,2962,2722,2740,359,95,364,885,321,460,822,99,-745,-1822,1920,41320,27754,16742,294,105,125,1829,2834,6036,4899,3835,2201,7,7,7,14,14,10,299,248,190,4825,19276,9615,2226,17050,28162,16781,5400,22762,91,3938,3404,3078,860,19767,8539,2158,17609,1084,18.52928783,10.24861303,4.837743267,22.91898978,157.5149489,33.84426437,1.182765766,558.8904485,282.6191549,110.7799967,2.56,46,1.00E-09,1.00E-09,1.00E-09,0.999999997,green,4.224200149,-1.829888881,-0.329292017,-1.876320166,Wrockies,-1.40937081,0.426846552,-0.259870784,2,2,2,2,2,2,0,0,2,0,0,0,0
149,Copeland5,42.27,-118.71,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2830,119,3.180000067,8954,3041,2666,375,2728,2945,2948,2718,2293,287,57,379,762,243,302,713,-33,-810,-1823,1790,37267,24261,14181,290,117,109,1373,2821,6008,4994,3946,2062,7,7,7,14,14,10,289,233,174,4095,18789,9940,3022,15767,29211,18542,7244,21967,103,4076,3642,3146,930,18017,7710,2144,15873,1380,13.66933727,6.926641464,7.800469849,52.19055043,175.2966544,34.09897579,3.550437728,632.161092,226.4909993,121.9885659,1.840000063,47,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,4.15682998,-2.905573031,0.762808939,-1.544372416,Wrockies,0.937080507,-1.173306335,1.298793213,2,2,2,2,2,2,2,2,2,2,2,2,2
150,Copeland9,43.47,-119.68,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2817,121,3.380000114,8260,3025,2668,357,2723,2924,2927,2715,2999,386,116,341,1016,392,465,890,121,-632,-1600,1721,32852,20315,10960,284,126,130,1775,2828,6371,5281,4198,2173,7,7,7,12,14,10,282,219,159,5239,17278,8705,2285,14993,28696,17258,5927,22769,114,3789,3402,2972,816,15101,6581,1879,13222,1398,15.8496746,9.413786869,9.716454225,72.49803321,213.2889807,21.38051465,3.839378484,885.4218155,127.1303855,55.42420177,2.059999954,48,1.00E-09,0.065548911,1.00E-09,0.934451087,green,1.975455729,-3.297348916,1.331412615,-1.778226118,Wrockies,3.283153789,0.184882952,0.238409471,2,2,2,2,2,2,2,2,0,2,2,2,2
151,Copeland10,42.77,-118.74,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2792,113,3.130000114,8616,3002,2640,362,2778,2905,2907,2686,5109,675,147,393,1752,521,733,1448,359,-402,-1531,1890,26715,15916,7919,275,142,141,2141,2858,5843,5060,3907,1936,23,23,23,12,13,11,247,185,134,8367,16744,8102,2069,14676,28872,17280,6072,22800,171,3104,2853,2499,605,14070,5912,1737,12333,1891,16.52182777,10.49667197,9.051657034,62.23461833,215.8467018,34.59970166,3.001040396,647.0914453,151.0991802,47.18753094,3.230000007,49,1.00E-09,0.76875466,1.00E-09,0.231245338,blue,0.351115973,-4.17878953,1.413132952,0.53998074,Wrockies,1.746874253,0.098939285,-1.035979197,0,0,0,2,0,0,2,2,0,2,2,2,2
152,Davies03,42.68,-118.68,invaded,NORTHAMERICAN_DESERTS,Wrockies,Oregon,2771,112,3.069999933,8713,2980,2616,364,2757,2884,2886,2663,5556,688,153,391,1871,563,762,1617,393,-415,-1639,2032,21879,12341,5442,265,156,127,1545,2857,5887,5156,3964,1923,23,23,23,17,17,11,221,164,110,8977,17895,8599,2368,15527,29280,18016,6906,22374,202,4892,4456,3967,925,12283,5048,1478,10805,2081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,-0.309524633,-5.499592651,1.936732126,1.520729602,Wrockies,NA,NA,NA,2,2,2,2,2,2,0,0,2,0,2,2,2
153,Downs1,46.38145,-119.430272,invaded,NORTHAMERICAN_DESERTS,Wrockies,Washington,2867,121,3.190000057,9195,3076,2697,379,2754,2976,2985,2748,1982,297,40,478,824,167,246,741,91,-814,-1899,1991,49553,34398,22109,300,80,130,1543,2806,6352,5186,4219,2133,5,5,5,15,9,10,349,270,221,3574,19419,9740,1945,17474,27851,16198,4540,23311,35,3637,3106,2683,955,20702,9430,2299,18403,142,16.41744717,7.302788413,4.388028598,17.32202112,128.672683,44.57172679,1.836681826,757.4263839,555.1520214,259.6924467,2.100000063,50,1.00E-09,0.324125039,0.675874959,1.00E-09,admixed,5.44778783,-0.289209202,-0.18546301,-3.654485402,Wrockies,-2.609444419,-0.012931623,1.628915762,2,2,2,2,2,2,2,2,0,2,2,0,2
154,Downs2,46.25045,-119.53334,invaded,NORTHAMERICAN_DESERTS,Wrockies,Washington,2851,120,3.359999895,8522,3053,2696,357,2749,2955,2962,2744,2152,326,45,474,889,185,265,814,101,-830,-2020,2121,43778,29091,17587,294,94,139,1496,2803,6223,5050,4146,2077,7,7,7,15,14,10,346,258,201,3860,20641,10033,2103,18537,27222,15103,3488,23734,41,5040,4224,3549,1491,18365,8510,2326,16039,402,14.97917144,6.085667023,3.875693051,19.22367747,134.3495811,57.61761668,1.795116522,586.6497391,416.0438336,119.7153762,3.400000007,51,0.184614144,0.624923233,0.057407281,0.133055342,admixed,4.680920732,-1.081703414,0.824243374,-3.447550592,Wrockies,-3.258473659,-1.074978694,0.367600302,2,2,2,2,2,2,2,2,2,2,0,2,2
155,Downs3,45.9663,-120.3671,invaded,NORTHAMERICAN_DESERTS,Wrockies,Washington,2819,101,3.170000076,7379,3005,2687,318,2734,2914,2916,2728,4724,821,91,552,2127,401,483,1962,548,-557,-1851,2399,32466,19383,9879,283,124,168,2266,2842,6308,5380,4454,1854,13,13,23,12,13,10,308,225,160,7827,19402,9373,2211,17191,28356,16436,4966,23390,116,4508,3929,3389,1119,13127,6222,2035,11092,960,16.9065071,8.288094643,7.641231023,48.7982395,167.6008578,23.52926905,2.704460135,651.8665018,164.2639947,61.33622124,2.635,52,0.672982352,0.233627811,1.00E-09,0.093389836,admixed,1.062493346,-1.831542138,2.639362072,-0.988307564,Wrockies,0.944236781,-0.420827627,-0.434651583,2,2,2,2,2,2,2,2,0,0,2,2,2
156,Downs4,46.73598,-120.82735,invaded,NORTHAMERICAN_DESERTS,Wrockies,Washington,2814,111,3.210000038,7890,3011,2665,346,2720,2913,2917,2716,4248,749,104,569,1990,401,459,1785,498,-564,-1737,2235,31856,19334,9934,282,124,146,1853,2847,6263,5514,4806,1457,23,13,23,12,13,10,283,220,159,7141,18524,9070,2152,16372,27405,16334,5299,22106,134,4331,3493,2671,1660,12183,5878,1847,10336,634,14.59774886,6.997056303,8.357770348,91.68428056,211.0594073,31.5002877,4.018279712,1093.526596,382.6910733,124.6368942,3.095000001,53,1.00E-09,0.45114922,0.119895704,0.428955075,admixed,0.636942645,-2.377058036,1.777497035,-0.551629119,Wrockies,2.541641162,-0.251145543,0.193203969,2,2,2,2,2,2,2,2,NA,2,2,2,2
157,Eshleman1,42.9,-107.71,invaded,NORTHAMERICAN_DESERTS,Wrockies,Wyoming,2808,126,3.140000105,9749,3031,2630,401,2852,2697,2939,2686,2325,450,67,541,1010,256,620,257,-175,-747,-1619,1444,32323,20804,11942,279,127,82,1910,2823,5602,5040,4333,1269,7,7,7,15,14,15,256,203,153,4148,17980,9346,2512,15467,28309,18384,7533,20776,123,3971,3730,3289,682,15665,6676,1873,13792,1781,14.20393329,8.156633067,7.470055477,46.62128801,204.5621249,22.5857263,4.031503657,520.3204148,283.6760705,97.94865383,2.845000023,54,1.00E-09,1.00E-09,0.999999997,1.00E-09,green,2.65405543,-4.423629503,-0.751519008,0.261312856,Wrockies,1.135691337,-1.380022053,-0.423071878,2,2,2,2,2,2,2,2,2,2,2,2,2
158,Fleishman1,38.47,-119.49,invaded,NORTHAMERICAN_DESERTS,Wrockies,California,2802,134,3.930000067,7463,2996,2655,341,2712,2900,2901,2712,4132,671,125,581,1833,378,419,1833,274,-683,-1732,2006,27489,15980,7674,281,142,120,1376,2847,5589,5155,4602,987,13,13,23,12,13,11,273,192,140,6971,18563,10166,3299,15265,29761,20255,9065,20696,156,3018,2854,2686,332,11564,5691,2277,9287,2039,18.30759141,11.9735063,6.476819422,41.20874767,226.9097619,15.25717445,3.809743782,518.9571042,99.8170927,55.03989155,2.234999952,55,1.00E-09,0.153817531,1.00E-09,0.846182467,green,1.691069186,-3.555663005,2.91657014,1.435613425,Wrockies,1.607201574,0.458466465,-0.952817591,2,2,2,2,0,2,2,2,0,2,2,0,2
159,Fleishman3,38.58,-118.83,invaded,NORTHAMERICAN_DESERTS,Wrockies,Nevada,2791,115,3.130000114,8913,2987,2619,368,2774,2904,2907,2679,2364,267,103,254,753,361,442,658,-10,-619,-1416,1406,26931,16263,8153,277,140,92,1162,2840,5076,4490,3660,1416,7,7,7,12,14,11,243,186,138,4212,15609,8098,2239,13370,29721,19471,8228,21493,159,2733,2376,2171,562,14427,6394,2041,12386,2564,NA,NA,NA,NA,NA,NA,NA,NA,79.619592,32.20225716,2.210000001,56,1.00E-09,0.999999997,1.00E-09,1.00E-09,blue,1.806118989,-5.452869562,0.774545818,0.268900198,Wrockies,NA,NA,NA,2,2,2,2,2,2,2,2,0,2,2,2,2
